clnt_NBR	merch_subctg	count(*) /review
100000077	珠宝饰品	2
100000077	篮球场	1
100000077	粤菜	1
100000077	经济型	1
100000077	维修保养	1
100000077	综合商场	1
100000077	美甲美睫	2
100000077	羽毛球馆	5
100000077	自助餐	3
100000077	蟹宴	2
100000077	衣物/皮具洗护	7
100000077	西北菜	2
100000077	豪华型	3
100000077	足疗按摩	2
100000077	轰趴馆	1
100000077	酒吧	1
100000077	面包甜点	2
100000077	面馆	2
100000077	韩国料理	1
100000077	高档型	1
100000078	4S店/汽车销售	3
100000078	KTV	3
100000078	中医养生	1
100000078	五星级酒店	1
100000078	产后塑形	1
100000078	停车场	2
100000078	医院	1
100000078	咖啡厅	2
100000078	四星级酒店	5
100000078	婚戒首饰	3
100000078	家政	2
100000078	家用电器	6
100000078	小吃快餐	4
100000078	展馆展览	1
100000078	快照/冲印	3
100000078	数码产品	3
100000078	旅行社	5
100000078	本帮江浙菜	2
100000078	桌球馆	2
100000078	汽车美容	5
100000078	洗车	3
100000078	清真菜	3
100000078	游乐游艺	2
100000078	湘菜	1
100000078	火锅	1
100000078	珠宝饰品	1
100000078	瑜伽	2
100000078	篮球场	1
100000078	综合商场	1
100000078	美容/SPA	1
100000078	美甲美睫	1
100000078	羽毛球馆	1
100000078	自助餐	1
100000078	舞蹈	1
100000078	蟹宴	4
100000078	衣物/皮具洗护	6
100000078	西北菜	1
100000078	西餐	3
100000078	豪华型	2
100000078	足疗按摩	1
100000078	酒吧	2
100000078	面包甜点	2
100000078	高档型	4
100000079	4S店/汽车销售	3
100000079	KTV	1
100000079	东北菜	1
100000079	五星级酒店	5
100000079	体检中心	1
100000079	停车场	4
100000079	其他	3
100000079	台湾菜	1
100000079	咖啡厅	1
100000079	四星级酒店	2
100000079	婚戒首饰	3
100000079	家政	2
100000079	家用电器	4
100000079	小吃快餐	4
100000079	展馆展览	1
100000079	快照/冲印	6
100000079	数码产品	2
100000079	旅行社	5
100000079	景点	1
100000079	更多休闲娱乐	1
100000079	桌球馆	1
100000079	武术场馆	3
100000079	水果生鲜	2
100000079	江西菜	3
100000079	汽车美容	2
100000079	洗浴	1
100000079	洗车	2
100000079	清真菜	1
100000079	游乐游艺	1
100000079	湘菜	1
100000079	维修保养	1
100000079	美甲美睫	2
100000079	羽毛球馆	2
100000079	自助餐	2
100000079	蟹宴	4
100000079	衣物/皮具洗护	3
100000079	西北菜	1
100000079	西餐	2
100000079	豪华型	2
100000079	足疗按摩	3
100000079	轰趴馆	1
100000079	酒吧	2
100000079	面馆	1
100000079	韩国料理	5
100000079	高档型	1
100000080	4S店/汽车销售	3
100000080	KTV	1
100000080	东北菜	3
100000080	东南亚菜	1
100000080	个性写真	1
100000080	五星级酒店	1
100000080	产后塑形	2
100000080	停车场	4
100000080	健身中心	1
100000080	医院	1
100000080	咖啡厅	1
100000080	四星级酒店	3
100000080	婚戒首饰	5
100000080	家政	4
100000080	家用电器	2
100000080	小吃快餐	4
100000080	快照/冲印	4
100000080	数码产品	1
100000080	文化艺术	1
100000080	旅行社	2
100000080	景点	1
100000080	服饰鞋包	1
100000080	武术场馆	1
100000080	水果生鲜	1
100000080	江西菜	2
100000080	汽车美容	4
100000080	洗车	2
100000080	游泳馆	2
100000080	珠宝饰品	5
100000080	篮球场	1
100000080	经济型	1
100000080	维修保养	1
100000080	综合商场	1
100000080	美容/SPA	1
100000080	美甲美睫	3
100000080	羽毛球馆	3
100000080	自助餐	3
100000080	舞蹈	2
100000080	蟹宴	6
100000080	衣物/皮具洗护	4
100000080	豪华型	3
100000080	足疗按摩	1
100000080	轰趴馆	1
100000080	配件/车饰	1
100000080	面包甜点	2
100000080	高档型	2
100000081	4S店/汽车销售	1
100000081	KTV	1
100000081	东北菜	1
100000081	东南亚菜	2
100000081	五星级酒店	3
100000081	亲子购物	1
100000081	停车场	1
100000081	健身中心	1
100000081	其他	1
100000081	咖啡厅	2
100000081	四星级酒店	3
100000081	婚戒首饰	2
100000081	孕产护理	1
100000081	家政	3
100000081	家用电器	4
100000081	小吃快餐	4
100000081	展馆展览	1
100000081	快照/冲印	3
100000081	数码产品	5
100000081	旅行社	2
100000081	更多休闲娱乐	1
100000081	服饰鞋包	1
100000081	桌球馆	4
100000081	水果生鲜	3
100000081	汽车美容	5
100000081	洗浴	1
100000081	清真菜	1
100000081	游乐游艺	3
100000081	湘菜	1
100000081	珠宝饰品	3
100000081	瑜伽	1
100000081	经济型	2
100000081	维修保养	1
100000081	美甲美睫	1
100000081	羽毛球馆	3
100000081	自助餐	2
100000081	舒适型	1
100000081	舞蹈	1
100000081	蟹宴	4
100000081	衣物/皮具洗护	2
100000081	豪华型	5
100000081	足疗按摩	4
100000081	配件/车饰	1
100000081	面包甜点	3
100000081	韩国料理	1
100000081	高档型	3
100000082	4S店/汽车销售	3
100000082	东北菜	1
100000082	中医养生	1
100000082	五星级酒店	3
100000082	产后塑形	1
100000082	亲子购物	1
100000082	停车场	3
100000082	其他	1
100000082	医院	1
100000082	升学辅导	1
100000082	四星级酒店	1
100000082	婚戒首饰	3
100000082	家政	5
100000082	家用电器	5
100000082	小吃快餐	4
100000082	展馆展览	1
100000082	快照/冲印	7
100000082	数码产品	2
100000082	旅行社	2
100000082	日本菜	2
100000082	景点	1
100000082	更多购物场所	2
100000082	服饰鞋包	1
100000082	本帮江浙菜	1
100000082	桌球馆	2
100000082	汽车租赁	2
100000082	汽车美容	3
100000082	洗车	1
100000082	清真菜	1
100000082	游乐游艺	1
100000082	火锅	2
100000082	珠宝饰品	1
100000082	篮球场	1
100000082	经济型	1
100000082	网吧网咖	1
100000082	美术培训	2
100000082	美甲美睫	1
100000082	羽毛球馆	3
100000082	舒适型	3
100000082	蟹宴	3
100000082	衣物/皮具洗护	1
100000082	西北菜	1
100000082	豪华型	2
100000082	足疗按摩	4
100000082	轰趴馆	2
100000082	配件/车饰	2
100000082	面包甜点	3
100000082	高档型	4
100000083	4S店/汽车销售	4
100000083	KTV	1
100000083	中医养生	2
100000083	五星级酒店	3
100000083	停车场	2
100000083	化妆品	1
100000083	医院	1
100000083	台湾菜	1
100000083	四星级酒店	3
100000083	婚戒首饰	1
100000083	孕产护理	2
100000083	家政	2
100000083	家用电器	4
100000083	小吃快餐	2
100000083	展馆展览	1
100000083	快照/冲印	3
100000083	数码产品	1
100000083	文化艺术	1
100000083	旅行社	3
100000083	日本菜	1
100000083	本帮江浙菜	5
100000083	桌球馆	2
100000083	武术场馆	1
100000083	水果生鲜	1
100000083	汽车租赁	1
100000083	汽车美容	5
100000083	游乐游艺	2
100000083	游泳馆	2
100000083	珠宝饰品	2
100000083	经济型	1
100000083	维修保养	3
100000083	美容/SPA	1
100000083	羽毛球馆	1
100000083	自助餐	2
100000083	舒适型	2
100000083	舞蹈	1
100000083	茶馆	1
100000083	衣物/皮具洗护	5
100000083	豪华型	5
100000083	超市/便利店	4
100000083	配件/车饰	1
100000083	酒吧	2
100000083	面包甜点	4
100000083	韩国料理	3
100000083	高档型	4
100000084	4S店/汽车销售	3
100000084	KTV	3
100000084	东北菜	2
100000084	东南亚菜	1
100000084	中医养生	1
100000084	五星级酒店	1
100000084	亲子购物	2
100000084	停车场	6
100000084	公寓式酒店	2
100000084	化妆品	1
100000084	医院	1
100000084	台湾菜	2
100000084	咖啡厅	1
100000084	四星级酒店	1
100000084	婚戒首饰	4
100000084	婚纱礼服	1
100000084	孕产护理	1
100000084	家政	1
100000084	家用电器	1
100000084	小吃快餐	3
100000084	快照/冲印	1
100000084	手机维修	2
100000084	数码产品	4
100000084	旅行社	1
100000084	更多购物场所	1
100000084	本帮江浙菜	2
100000084	桌球馆	1
100000084	汽车美容	1
100000084	洗车	2
100000084	清真菜	1
100000084	游乐游艺	2
100000084	游泳馆	3
100000084	火锅	1
100000084	烧烤	3
100000084	珠宝饰品	1
100000084	综合商场	1
100000084	网吧网咖	2
100000084	美术培训	1
100000084	美甲美睫	1
100000084	羽毛球馆	2
100000084	舒适型	1
100000084	茶馆	1
100000084	蟹宴	4
100000084	衣物/皮具洗护	2
100000084	西北菜	1
100000084	豪华型	5
100000084	足疗按摩	2
100000084	轰趴馆	2
100000084	配件/车饰	1
100000084	酒吧	1
100000084	面包甜点	5
100000084	高档型	4
100000085	4S店/汽车销售	3
100000085	KTV	3
100000085	东北菜	1
100000085	东南亚菜	1
100000085	体检中心	1
100000085	停车场	3
100000085	健身中心	1
100000085	其他	1
100000085	化妆品	2
100000085	台湾菜	1
100000085	四星级酒店	4
100000085	孕产护理	1
100000085	家政	1
100000085	家用电器	3
100000085	小吃快餐	4
100000085	川菜	1
100000085	快照/冲印	1
100000085	数码产品	2
100000085	旅行社	1
100000085	日本菜	2
100000085	更多购物场所	1
100000085	本帮江浙菜	2
100000085	桌球馆	1
100000085	武术场馆	2
100000085	汽车租赁	2
100000085	洗车	1
100000085	清真菜	1
100000085	游乐游艺	2
100000085	游泳馆	3
100000085	珠宝饰品	1
100000085	瑜伽	1
100000085	纹绣	1
100000085	网吧网咖	1
100000085	美容/SPA	2
100000085	美术培训	2
100000085	美甲美睫	2
100000085	羽毛球馆	1
100000085	舒适型	2
100000085	舞蹈	1
100000085	蟹宴	5
100000085	西北菜	1
100000085	西餐	1
100000085	豪华型	5
100000085	超市/便利店	1
100000085	足疗按摩	2
100000085	轰趴馆	1
100000085	配件/车饰	2
100000085	酒吧	1
100000085	面包甜点	8
100000085	韩国料理	1
100000085	高档型	6
100000086	4S店/汽车销售	3
100000086	KTV	3
100000086	三星级酒店	1
100000086	东北菜	1
100000086	个性写真	1
100000086	中医养生	1
100000086	五星级酒店	2
100000086	停车场	6
100000086	健身中心	1
100000086	公寓式酒店	2
100000086	医院	1
100000086	升学辅导	1
100000086	四星级酒店	2
100000086	婚戒首饰	3
100000086	家政	3
100000086	家用电器	2
100000086	小吃快餐	2
100000086	数码产品	1
100000086	文化艺术	2
100000086	旅行社	3
100000086	更多运动场馆	2
100000086	桌球馆	2
100000086	武术场馆	5
100000086	汽车租赁	1
100000086	汽车美容	2
100000086	洗浴	1
100000086	清真菜	2
100000086	游乐游艺	1
100000086	游泳馆	3
100000086	火锅	1
100000086	烧烤	2
100000086	珠宝饰品	3
100000086	经济型	1
100000086	维修保养	1
100000086	网吧网咖	1
100000086	美容/SPA	1
100000086	羽毛球馆	1
100000086	舒适型	1
100000086	茶馆	2
100000086	蟹宴	4
100000086	衣物/皮具洗护	6
100000086	西北菜	1
100000086	豪华型	5
100000086	超市/便利店	1
100000086	足疗按摩	2
100000086	轰趴馆	1
100000086	配件/车饰	1
100000086	酒吧	1
100000086	面包甜点	1
100000086	韩国料理	2
100000086	高档型	1
100000087	4S店/汽车销售	8
100000087	KTV	4
100000087	三星级酒店	2
100000087	东北菜	2
100000087	五星级酒店	1
100000087	停车场	2
100000087	健身中心	2
100000087	其他	2
100000087	化妆品	2
100000087	医院	2
100000087	台湾菜	1
100000087	咖啡厅	1
100000087	四星级酒店	2
100000087	婚戒首饰	5
100000087	家常菜	1
100000087	家政	4
100000087	家用电器	2
100000087	小吃快餐	1
100000087	川菜	1
100000087	快照/冲印	1
100000087	数码产品	3
100000087	旅行社	3
100000087	更多购物场所	1
100000087	桌球馆	2
100000087	汽车美容	2
100000087	洗车	1
100000087	游泳馆	3
100000087	湘菜	1
100000087	火锅	1
100000087	烧烤	1
100000087	珠宝饰品	2
100000087	素菜	2
100000087	纹绣	1
100000087	综合商场	1
100000087	网吧网咖	5
100000087	美容/SPA	1
100000087	美甲美睫	1
100000087	羽毛球馆	2
100000087	茶馆	1
100000087	西餐	2
100000087	豪华型	3
100000087	足疗按摩	4
100000087	配件/车饰	2
100000087	面包甜点	4
100000087	韩国料理	2
100000087	高档型	3
100000088	4S店/汽车销售	1
100000088	五星级酒店	2
100000088	停车场	3
100000088	化妆品	2
100000088	升学辅导	1
100000088	四星级酒店	1
100000088	婚戒首饰	2
100000088	家政	3
100000088	家用电器	2
100000088	小吃快餐	1
100000088	展馆展览	2
100000088	手机维修	1
100000088	数码产品	5
100000088	文化艺术	1
100000088	旅行社	2
100000088	景点	1
100000088	服饰鞋包	1
100000088	桌球馆	4
100000088	武术场馆	2
100000088	汽车租赁	1
100000088	汽车美容	6
100000088	洗车	5
100000088	游乐游艺	1
100000088	湘菜	1
100000088	火锅	3
100000088	烧烤	3
100000088	珠宝饰品	1
100000088	纹绣	1
100000088	经济型	1
100000088	维修保养	1
100000088	综合商场	1
100000088	网吧网咖	1
100000088	美甲美睫	1
100000088	羽毛球馆	2
100000088	舞蹈	2
100000088	蟹宴	4
100000088	衣物/皮具洗护	11
100000088	西北菜	1
100000088	西餐	2
100000088	超市/便利店	1
100000088	足疗按摩	2
100000088	轰趴馆	2
100000088	面包甜点	8
100000088	高档型	1
100000089	4S店/汽车销售	2
100000089	KTV	6
100000089	三星级酒店	1
100000089	东北菜	2
100000089	五星级酒店	3
100000089	亲子玩乐	2
100000089	停车场	1
100000089	公寓式酒店	1
100000089	其他	2
100000089	化妆品	1
100000089	四星级酒店	9
100000089	婚纱礼服	1
100000089	孕产护理	1
100000089	家政	3
100000089	家用电器	2
100000089	小吃快餐	2
100000089	展馆展览	1
100000089	川菜	1
100000089	快照/冲印	1
100000089	数码产品	4
100000089	文化艺术	1
100000089	旅行社	2
100000089	更多购物场所	1
100000089	更多运动场馆	1
100000089	桌球馆	5
100000089	汽车租赁	1
100000089	汽车美容	1
100000089	洗浴	1
100000089	洗车	1
100000089	清真菜	1
100000089	游乐游艺	2
100000089	湘菜	1
100000089	火锅	1
100000089	珠宝饰品	2
100000089	瑜伽	1
100000089	素菜	1
100000089	纹绣	2
100000089	网吧网咖	2
100000089	美容/SPA	1
100000089	羽毛球馆	1
100000089	舒适型	1
100000089	舞蹈	1
100000089	蟹宴	4
100000089	衣物/皮具洗护	3
100000089	豪华型	3
100000089	超市/便利店	1
100000089	足疗按摩	3
100000089	轰趴馆	1
100000089	配件/车饰	2
100000089	酒吧	1
100000089	青年旅舍	1
100000089	面包甜点	1
100000089	高档型	3
100000090	4S店/汽车销售	3
100000090	KTV	2
100000090	三星级酒店	2
100000090	东北菜	1
100000090	东南亚菜	1
100000090	个性写真	1
100000090	中医养生	1
100000090	五星级酒店	5
100000090	停车场	4
100000090	其他	2
100000090	升学辅导	1
100000090	四星级酒店	4
100000090	婚纱礼服	1
100000090	川菜	2
100000090	快照/冲印	3
100000090	手机维修	2
100000090	数码产品	6
100000090	文化艺术	1
100000090	旅行社	3
100000090	景点	1
100000090	更多运动场馆	1
100000090	桌球馆	2
100000090	汽车租赁	1
100000090	汽车美容	5
100000090	洗浴	1
100000090	洗车	2
100000090	游乐游艺	2
100000090	游泳馆	1
100000090	火锅	2
100000090	烧烤	1
100000090	珠宝饰品	4
100000090	素菜	1
100000090	维修保养	1
100000090	网吧网咖	3
100000090	美容/SPA	1
100000090	舒适型	1
100000090	蟹宴	3
100000090	衣物/皮具洗护	5
100000090	豪华型	2
100000090	超市/便利店	1
100000090	足疗按摩	3
100000090	轰趴馆	1
100000090	配件/车饰	1
100000090	面包甜点	9
100000091	4S店/汽车销售	1
100000091	KTV	5
100000091	三星级酒店	1
100000091	东南亚菜	5
100000091	五星级酒店	3
100000091	亲子玩乐	2
100000091	亲子购物	2
100000091	停车场	2
100000091	其他	1
100000091	医院	1
100000091	咖啡厅	1
100000091	四星级酒店	2
100000091	婚戒首饰	2
100000091	孕产护理	2
100000091	家政	2
100000091	家用电器	1
100000091	展馆展览	3
100000091	快照/冲印	1
100000091	手机维修	2
100000091	数码产品	3
100000091	旅行社	2
100000091	日本菜	1
100000091	更多运动场馆	1
100000091	服饰鞋包	2
100000091	桌球馆	1
100000091	汽车美容	3
100000091	洗车	2
100000091	游乐游艺	5
100000091	游泳馆	6
100000091	湘菜	1
100000091	珠宝饰品	1
100000091	瑜伽	1
100000091	素菜	3
100000091	维修保养	1
100000091	舒适型	1
100000091	蟹宴	2
100000091	衣物/皮具洗护	6
100000091	西北菜	1
100000091	豪华型	2
100000091	超市/便利店	2
100000091	足疗按摩	1
100000091	轰趴馆	2
100000091	青年旅舍	1
100000091	面包甜点	6
100000091	高档型	4
100000092	4S店/汽车销售	2
100000092	KTV	4
100000092	三星级酒店	2
100000092	五星级酒店	3
100000092	亲子玩乐	1
100000092	亲子购物	2
100000092	停车场	1
100000092	升学辅导	1
100000092	咖啡厅	1
100000092	四星级酒店	1
100000092	婚戒首饰	4
100000092	家常菜	1
100000092	家政	4
100000092	家用电器	4
100000092	展馆展览	1
100000092	快照/冲印	3
100000092	手机维修	1
100000092	数码产品	4
100000092	旅行社	1
100000092	日本菜	2
100000092	更多休闲娱乐	2
100000092	更多酒店住宿	2
100000092	桌球馆	3
100000092	江西菜	1
100000092	汽车美容	2
100000092	洗车	2
100000092	游乐游艺	1
100000092	游泳馆	3
100000092	湘菜	1
100000092	火锅	1
100000092	珠宝饰品	4
100000092	瑜伽	2
100000092	瘦身纤体	3
100000092	粤菜	1
100000092	素菜	2
100000092	经济型	1
100000092	维修保养	1
100000092	综合商场	1
100000092	网吧网咖	2
100000092	羽毛球馆	1
100000092	舞蹈	1
100000092	蟹宴	3
100000092	衣物/皮具洗护	4
100000092	豪华型	4
100000092	超市/便利店	1
100000092	轰趴馆	1
100000092	配件/车饰	1
100000092	面包甜点	4
100000092	高档型	2
100000093	4S店/汽车销售	4
100000093	KTV	4
100000093	东南亚菜	1
100000093	五星级酒店	2
100000093	体检中心	2
100000093	停车场	1
100000093	其他	1
100000093	咖啡厅	3
100000093	四星级酒店	2
100000093	婚戒首饰	4
100000093	婚车租赁	2
100000093	孕产护理	1
100000093	家常菜	1
100000093	家政	5
100000093	家用电器	2
100000093	展馆展览	2
100000093	快照/冲印	1
100000093	手机维修	4
100000093	数码产品	4
100000093	旅行社	4
100000093	日本菜	1
100000093	景点	1
100000093	更多酒店住宿	1
100000093	服饰鞋包	1
100000093	本帮江浙菜	1
100000093	江西菜	1
100000093	汽车美容	4
100000093	洗车	3
100000093	游乐游艺	2
100000093	火锅	1
100000093	珠宝饰品	4
100000093	瘦身纤体	2
100000093	综合商场	1
100000093	网吧网咖	1
100000093	美容/SPA	1
100000093	羽毛球馆	5
100000093	蟹宴	1
100000093	豪华型	1
100000093	超市/便利店	3
100000093	足疗按摩	1
100000093	轰趴馆	2
100000093	酒吧	2
100000093	青年旅舍	1
100000093	面包甜点	5
100000093	音乐培训	1
100000093	高档型	3
100000094	4S店/汽车销售	4
100000094	KTV	2
100000094	东南亚菜	1
100000094	中医养生	2
100000094	五星级酒店	2
100000094	亲子购物	1
100000094	体检中心	2
100000094	停车场	2
100000094	咖啡厅	4
100000094	四星级酒店	3
100000094	婚戒首饰	1
100000094	婚车租赁	1
100000094	家常菜	4
100000094	家政	2
100000094	快照/冲印	2
100000094	手机维修	1
100000094	数码产品	3
100000094	旅行社	3
100000094	日本菜	1
100000094	更多休闲娱乐	1
100000094	更多酒店住宿	2
100000094	本帮江浙菜	1
100000094	桌球馆	3
100000094	江西菜	2
100000094	汽车美容	1
100000094	洗车	5
100000094	游乐游艺	3
100000094	珠宝饰品	1
100000094	粤菜	2
100000094	素菜	1
100000094	维修保养	1
100000094	综合商场	1
100000094	羽毛球馆	2
100000094	舞蹈	3
100000094	蟹宴	4
100000094	衣物/皮具洗护	1
100000094	西北菜	4
100000094	豪华型	3
100000094	贵州菜	2
100000094	超市/便利店	5
100000094	足疗按摩	2
100000094	配件/车饰	1
100000094	青年旅舍	1
100000094	面包甜点	7
100000095	4S店/汽车销售	1
100000095	KTV	4
100000095	三星级酒店	1
100000095	东南亚菜	2
100000095	中医养生	2
100000095	五星级酒店	2
100000095	亲子购物	1
100000095	体检中心	2
100000095	公寓式酒店	1
100000095	其他	1
100000095	医院	1
100000095	升学辅导	3
100000095	咖啡厅	1
100000095	四星级酒店	2
100000095	婚戒首饰	3
100000095	婚车租赁	1
100000095	家常菜	4
100000095	家政	2
100000095	家用电器	2
100000095	展馆展览	1
100000095	数码产品	2
100000095	旅行社	4
100000095	本帮江浙菜	1
100000095	桌球馆	1
100000095	江西菜	2
100000095	汽车租赁	1
100000095	汽车美容	4
100000095	洗车	3
100000095	游乐游艺	3
100000095	游泳馆	6
100000095	湘菜	2
100000095	烧烤	2
100000095	珠宝饰品	1
100000095	瑜伽	1
100000095	粤菜	1
100000095	素菜	1
100000095	维修保养	1
100000095	美容/SPA	1
100000095	羽毛球馆	2
100000095	蟹宴	1
100000095	衣物/皮具洗护	3
100000095	豪华型	4
100000095	超市/便利店	1
100000095	足疗按摩	2
100000095	轰趴馆	1
100000095	配件/车饰	1
100000095	酒吧	1
100000095	面包甜点	6
100000095	音乐培训	1
100000095	高档型	3
100000096	4S店/汽车销售	1
100000096	KTV	2
100000096	三星级酒店	1
100000096	五星级酒店	3
100000096	体检中心	1
100000096	四星级酒店	2
100000096	婚戒首饰	3
100000096	家常菜	2
100000096	家政	5
100000096	家用电器	5
100000096	手机维修	3
100000096	数码产品	4
100000096	旅行社	7
100000096	日本菜	1
100000096	更多休闲娱乐	2
100000096	本帮江浙菜	1
100000096	桌球馆	1
100000096	江西菜	1
100000096	汽车美容	5
100000096	洗车	1
100000096	游乐游艺	2
100000096	游泳馆	2
100000096	湘菜	1
100000096	烧烤	1
100000096	珠宝饰品	2
100000096	瑜伽	3
100000096	粤菜	2
100000096	素菜	1
100000096	经济型	1
100000096	美容/SPA	2
100000096	羽毛球馆	4
100000096	舒适型	2
100000096	舞蹈	1
100000096	蟹宴	3
100000096	贵州菜	1
100000096	超市/便利店	2
100000096	足疗按摩	1
100000096	轰趴馆	1
100000096	配件/车饰	2
100000096	青年旅舍	2
100000096	面包甜点	8
100000096	音乐培训	2
100000096	高档型	3
100000097	4S店/汽车销售	9
100000097	KTV	2
100000097	三星级酒店	1
100000097	五星级酒店	4
100000097	亲子购物	1
100000097	体检中心	2
100000097	公寓式酒店	1
100000097	咖啡厅	3
100000097	四星级酒店	4
100000097	婚戒首饰	5
100000097	婚车租赁	1
100000097	家常菜	2
100000097	家政	5
100000097	家用电器	4
100000097	快照/冲印	1
100000097	数码产品	4
100000097	旅行社	2
100000097	桌球馆	1
100000097	江西菜	3
100000097	汽车美容	3
100000097	洗车	3
100000097	清真菜	2
100000097	游乐游艺	3
100000097	游泳馆	2
100000097	珠宝饰品	3
100000097	粤菜	1
100000097	纹身	1
100000097	维修保养	1
100000097	网吧网咖	1
100000097	美容/SPA	3
100000097	羽毛球馆	2
100000097	蟹宴	3
100000097	豪华型	4
100000097	超市/便利店	3
100000097	轰趴馆	1
100000097	配件/车饰	1
100000097	青年旅舍	1
100000097	面包甜点	4
100000097	音乐培训	1
100000097	高档型	2
100000098	4S店/汽车销售	3
100000098	KTV	4
100000098	三星级酒店	2
100000098	五星级酒店	3
100000098	健身中心	1
100000098	医院	2
100000098	咖啡厅	1
100000098	四星级酒店	4
100000098	婚戒首饰	5
100000098	婚车租赁	1
100000098	孕产护理	2
100000098	家常菜	1
100000098	家政	3
100000098	家用电器	2
100000098	手机维修	1
100000098	数码产品	2
100000098	旅行社	2
100000098	日本菜	1
100000098	服饰鞋包	2
100000098	本帮江浙菜	1
100000098	桌球馆	1
100000098	汽车美容	3
100000098	洗车	4
100000098	清真菜	1
100000098	游乐游艺	3
100000098	游泳馆	1
100000098	湘菜	3
100000098	烧烤	1
100000098	珠宝饰品	4
100000098	粤菜	2
100000098	经济型	1
100000098	维修保养	1
100000098	羽毛球馆	1
100000098	舞蹈	1
100000098	蟹宴	3
100000098	衣物/皮具洗护	1
100000098	西餐	1
100000098	豪华型	2
100000098	贵州菜	1
100000098	超市/便利店	6
100000098	运动户外	1
100000098	配件/车饰	2
100000098	青年旅舍	1
100000098	面包甜点	7
100000098	高档型	5
100000099	4S店/汽车销售	5
100000099	KTV	1
100000099	三星级酒店	2
100000099	停车场	2
100000099	健身中心	1
100000099	公寓式酒店	3
100000099	咖啡厅	1
100000099	四星级酒店	1
100000099	婚戒首饰	2
100000099	婚纱礼服	1
100000099	婚车租赁	1
100000099	家常菜	2
100000099	家政	3
100000099	家用电器	8
100000099	快照/冲印	1
100000099	手机维修	1
100000099	数码产品	4
100000099	旅行社	3
100000099	桌球馆	1
100000099	汽车美容	5
100000099	洗车	2
100000099	清真菜	2
100000099	游乐游艺	5
100000099	游泳馆	3
100000099	烧烤	1
100000099	珠宝饰品	4
100000099	瑜伽	1
100000099	素菜	3
100000099	综合商场	1
100000099	网吧网咖	1
100000099	羽毛球馆	2
100000099	蟹宴	3
100000099	衣物/皮具洗护	2
100000099	西餐	2
100000099	豪华型	3
100000099	超市/便利店	6
100000099	配件/车饰	2
100000099	青年旅舍	2
100000099	面包甜点	5
100000099	高档型	2
100000100	4S店/汽车销售	7
100000100	KTV	1
100000100	东北菜	2
100000100	个性写真	1
100000100	中医养生	1
100000100	五星级酒店	3
100000100	亲子购物	1
100000100	体检中心	3
100000100	停车场	1
100000100	健身中心	1
100000100	四星级酒店	2
100000100	婚戒首饰	2
100000100	孕产护理	1
100000100	家政	1
100000100	家用电器	3
100000100	展馆展览	1
100000100	快照/冲印	2
100000100	数码产品	2
100000100	文化艺术	1
100000100	旅行社	2
100000100	日本菜	1
100000100	本帮江浙菜	3
100000100	桌球馆	2
100000100	汽车美容	2
100000100	洗车	4
100000100	游乐游艺	1
100000100	游泳馆	2
100000100	珠宝饰品	1
100000100	瑜伽	2
100000100	素菜	1
100000100	综合商场	1
100000100	网吧网咖	6
100000100	羽毛球馆	3
100000100	自助餐	1
100000100	舞蹈	1
100000100	蟹宴	4
100000100	衣物/皮具洗护	1
100000100	西餐	2
100000100	豪华型	5
100000100	贵州菜	1
100000100	超市/便利店	3
100000100	足疗按摩	2
100000100	运动户外	2
100000100	配件/车饰	1
100000100	酒吧	1
100000100	面包甜点	3
100000100	高档型	6
